ID,GroupID,OccurrenceTime,AlarmTextID,CurValue,ResetTime,VariableValue,Operator,Conditions
77460,2,2021-11-12 14:40:17,35,On,2021-11-12 14:40:21,,,On
77461,2,2021-11-12 14:40:23,31,On,2021-11-12 14:40:26,,,On
77462,2,2021-11-12 14:40:47,32,On,2021-11-12 14:40:50,,,On
77463,2,2021-11-12 14:41:03,33,On,2021-11-12 14:41:06,,,On
77464,2,2021-11-12 14:41:08,31,On,2021-11-12 14:41:09,,,On
77465,2,2021-11-12 14:41:22,35,On,2021-11-12 14:41:50,,,On
77466,0,2021-11-12 14:48:06,0,On,2021-11-12 14:53:10,,,On
77467,1,2021-11-12 14:53:10,36,Off,2021-11-12 14:53:10,,,Off
77468,2,2021-11-12 14:53:14,31,On,2021-11-12 14:53:15,,,On
77469,0,2021-11-12 14:53:19,0,On,2021-11-12 14:56:59,,,On
77470,0,2021-11-12 14:56:52,21,On,2021-11-12 14:57:00,,,On
77471,2,2021-11-12 14:57:00,37,Off,2021-11-12 14:57:00,,,Off
77472,2,2021-11-12 14:57:05,31,On,2021-11-12 14:57:06,,,On
77473,0,2021-11-12 14:57:23,0,On,2021-11-12 14:58:29,,,On
77474,1,2021-11-12 14:58:28,36,Off,2021-11-12 14:58:29,,,Off
77475,2,2021-11-12 14:58:29,37,Off,2021-11-12 14:58:30,,,Off
77476,0,2021-11-12 14:58:37,0,On,2021-11-12 15:00:52,,,On
77477,1,2021-11-12 15:00:52,36,Off,2021-11-12 15:00:52,,,Off
77478,2,2021-11-12 15:00:53,37,Off,2021-11-12 15:00:54,,,Off
77479,1,2021-11-12 15:29:16,1,On,2021-11-12 15:29:24,,,On
77480,1,2021-11-12 15:29:24,2,Off,2021-11-12 15:30:19,,,Off
77481,1,2021-11-12 15:30:19,1,On,,,,On
77482,1,2021-11-12 15:30:24,5,On,2021-11-12 19:06:12,,,On
77483,1,2021-11-12 15:31:08,3,On,2021-11-12 19:06:13,,,On
77484,2,2021-11-12 15:31:09,8,On,2021-11-12 19:00:59,,,On
77485,2,2021-11-12 15:31:17,35,On,2021-11-12 19:06:13,,,On
77486,2,2021-11-12 15:34:16,29,On,2021-11-12 17:27:52,,,On
77487,2,2021-11-12 17:27:52,27,On,2021-11-12 17:28:33,,,On
77488,2,2021-11-12 17:27:52,30,Off,2021-11-12 17:30:14,,,Off
77489,2,2021-11-12 17:30:14,29,On,2021-11-12 17:31:14,,,On
77490,2,2021-11-12 17:31:14,30,Off,2021-11-12 17:36:14,,,Off
77491,2,2021-11-12 17:36:14,29,On,2021-11-12 19:00:59,,,On
77492,1,2021-11-12 19:00:59,36,Off,2021-11-12 19:00:59,,,Off
77493,1,2021-11-12 19:00:59,38,On,,,,On
77494,2,2021-11-12 19:00:59,9,Off,,,,Off
77495,2,2021-11-12 19:00:59,30,Off,,,,Off
77496,0,2021-11-12 19:06:13,0,On,2021-11-12 19:06:14,,,On
77497,1,2021-11-12 19:06:13,4,Off,,,,Off
77498,2,2021-11-12 19:10:59,39,On,,,,On
77499,1,2021-11-12 19:12:35,1,On,2021-11-12 23:46:48,,,On
77500,1,2021-11-12 19:12:35,4,Off,2021-11-12 19:13:22,,,Off
77501,2,2021-11-12 19:12:35,9,Off,2021-11-12 19:13:22,,,Off
77502,2,2021-11-12 19:12:35,7,Off,,,,Off
77503,2,2021-11-12 19:12:35,30,Off,2021-11-12 19:16:30,,,Off
77504,1,2021-11-12 19:12:38,5,On,2021-11-12 23:32:21,,,On
77505,2,2021-11-12 19:13:22,8,On,2021-11-12 23:32:20,,,On
77506,1,2021-11-12 19:13:22,3,On,2021-11-12 23:32:21,,,On
77507,2,2021-11-12 19:13:30,35,On,2021-11-12 23:32:20,,,On
77508,2,2021-11-12 19:16:30,29,On,2021-11-12 19:58:55,,,On
77509,2,2021-11-12 19:58:55,27,On,2021-11-12 19:58:56,,,On
77510,2,2021-11-12 19:58:55,30,Off,2021-11-12 20:01:16,,,Off
77511,2,2021-11-12 20:01:16,29,On,2021-11-12 20:07:46,,,On
77512,2,2021-11-12 20:07:46,30,Off,2021-11-12 20:10:07,,,Off
77513,2,2021-11-12 20:07:46,27,On,2021-11-12 20:07:48,,,On
77514,2,2021-11-12 20:10:07,29,On,2021-11-12 20:24:49,,,On
77515,2,2021-11-12 20:24:49,30,Off,2021-11-12 20:27:10,,,Off
77516,2,2021-11-12 20:24:49,27,On,2021-11-12 20:24:50,,,On
77517,2,2021-11-12 20:27:10,29,On,2021-11-12 20:50:25,,,On
77518,2,2021-11-12 20:50:25,27,On,2021-11-12 20:50:26,,,On
77519,2,2021-11-12 20:50:25,30,Off,2021-11-12 20:52:47,,,Off
77520,2,2021-11-12 20:52:47,29,On,2021-11-12 21:08:28,,,On
77521,2,2021-11-12 21:08:28,27,On,2021-11-12 21:08:29,,,On
77522,2,2021-11-12 21:08:28,30,Off,2021-11-12 21:10:50,,,Off
77523,2,2021-11-12 21:10:50,29,On,2021-11-12 21:13:29,,,On
77524,2,2021-11-12 21:13:29,30,Off,2021-11-12 21:18:29,,,Off
77525,2,2021-11-12 21:18:29,29,On,2021-11-12 21:42:23,,,On
77526,2,2021-11-12 21:42:23,27,On,2021-11-12 21:42:23,,,On
77527,2,2021-11-12 21:42:23,30,Off,2021-11-12 21:44:44,,,Off
77528,2,2021-11-12 21:42:33,27,On,2021-11-12 21:42:37,,,On
77529,2,2021-11-12 21:42:47,27,On,2021-11-12 21:42:56,,,On
77530,2,2021-11-12 21:44:44,29,On,2021-11-12 21:48:59,,,On
77531,2,2021-11-12 21:48:59,27,On,2021-11-12 21:49:08,,,On
77532,2,2021-11-12 21:48:59,30,Off,2021-11-12 21:51:20,,,Off
77533,2,2021-11-12 21:49:18,27,On,2021-11-12 21:49:19,,,On
77534,2,2021-11-12 21:51:20,29,On,2021-11-12 22:14:00,,,On
77535,2,2021-11-12 22:14:00,30,Off,2021-11-12 22:16:21,,,Off
77536,2,2021-11-12 22:16:21,29,On,2021-11-12 23:18:29,,,On
77537,2,2021-11-12 23:18:29,30,Off,2021-11-12 23:23:29,,,Off
77538,2,2021-11-12 23:23:29,29,On,2021-11-12 23:27:26,,,On
77539,2,2021-11-12 23:27:26,30,Off,2021-11-12 23:29:48,,,Off
77540,2,2021-11-12 23:27:26,27,On,2021-11-12 23:27:28,,,On
77541,2,2021-11-12 23:27:43,27,On,2021-11-12 23:27:58,,,On
77542,2,2021-11-12 23:28:06,27,On,2021-11-12 23:28:11,,,On
77543,2,2021-11-12 23:29:48,29,On,2021-11-12 23:32:20,,,On
77544,2,2021-11-12 23:32:20,9,Off,2021-11-12 23:41:11,,,Off
77545,2,2021-11-12 23:32:20,30,Off,,,,Off
77546,0,2021-11-12 23:32:21,0,On,2021-11-12 23:40:26,,,On
77547,1,2021-11-12 23:32:21,4,Off,2021-11-12 23:41:11,,,Off
77548,1,2021-11-12 23:40:26,36,Off,2021-11-12 23:40:26,,,Off
77549,1,2021-11-12 23:40:28,5,On,2021-11-12 23:42:59,,,On
77550,1,2021-11-12 23:41:11,3,On,2021-11-12 23:42:59,,,On
77551,2,2021-11-12 23:41:11,8,On,2021-11-12 23:42:59,,,On
77552,2,2021-11-12 23:41:19,35,On,2021-11-12 23:42:59,,,On
77553,1,2021-11-12 23:42:59,4,Off,,,,Off
77554,0,2021-11-12 23:42:59,0,On,2021-11-12 23:46:46,,,On
77555,2,2021-11-12 23:42:59,9,Off,,,,Off
77556,1,2021-11-12 23:46:46,36,Off,2021-11-12 23:46:46,,,Off
77557,1,2021-11-12 23:46:48,2,Off,,,,Off
77558,0,2021-11-12 23:46:56,19,On,,,,On
77559,0,2021-11-12 23:47:15,0,On,,,,On
77560,1,2021-11-12 23:47:50,2,Off,2021-11-13 00:16:10,,,Off
77561,1,2021-11-12 23:47:50,4,Off,2021-11-13 00:16:58,,,Off
77562,2,2021-11-12 23:47:50,9,Off,2021-11-13 00:16:58,,,Off
77563,2,2021-11-12 23:47:50,7,Off,,,,Off
77564,2,2021-11-12 23:47:50,30,Off,2021-11-13 00:20:05,,,Off
77565,1,2021-11-12 23:47:57,36,Off,2021-11-12 23:47:57,,,Off
77566,0,2021-11-12 23:48:49,0,On,2021-11-13 00:08:52,,,On
77567,1,2021-11-13 00:08:52,36,Off,2021-11-13 00:08:52,,,Off
77568,1,2021-11-13 00:16:10,1,On,2021-11-13 00:24:11,,,On
77569,1,2021-11-13 00:16:13,5,On,2021-11-13 00:20:14,,,On
77570,1,2021-11-13 00:16:58,3,On,2021-11-13 00:20:14,,,On
77571,2,2021-11-13 00:16:58,8,On,2021-11-13 00:20:14,,,On
77572,2,2021-11-13 00:17:06,35,On,2021-11-13 00:20:14,,,On
77573,2,2021-11-13 00:20:05,29,On,2021-11-13 00:20:14,,,On
77574,1,2021-11-13 00:20:14,4,Off,,,,Off
77575,0,2021-11-13 00:20:14,0,On,2021-11-13 00:24:12,,,On
77576,2,2021-11-13 00:20:14,30,Off,,,,Off
77577,2,2021-11-13 00:20:14,9,Off,,,,Off
77578,1,2021-11-13 00:24:11,2,Off,,,,Off
77579,2,2021-11-13 00:24:12,37,Off,2021-11-13 00:24:13,,,Off
77580,1,2021-11-13 06:13:20,2,Off,2021-11-13 06:37:08,,,Off
77581,1,2021-11-13 06:13:20,4,Off,2021-11-13 06:38:06,,,Off
77582,2,2021-11-13 06:13:20,7,Off,,,,Off
77583,2,2021-11-13 06:13:20,9,Off,2021-11-13 06:38:06,,,Off
77584,2,2021-11-13 06:13:20,30,Off,2021-11-13 06:41:14,,,Off
77585,2,2021-11-13 06:16:39,31,On,2021-11-13 06:16:39,,,On
77586,2,2021-11-13 06:16:51,31,On,2021-11-13 06:16:54,,,On
77587,2,2021-11-13 06:17:07,31,On,2021-11-13 06:17:09,,,On
77588,2,2021-11-13 06:17:14,32,On,2021-11-13 06:17:19,,,On
77589,2,2021-11-13 06:17:15,33,On,2021-11-13 06:17:18,,,On
77590,2,2021-11-13 06:17:22,32,On,2021-11-13 06:17:26,,,On
77591,2,2021-11-13 06:17:22,33,On,2021-11-13 06:17:25,,,On
77592,2,2021-11-13 06:17:27,31,On,2021-11-13 06:17:32,,,On
77593,2,2021-11-13 06:17:33,31,On,2021-11-13 06:17:35,,,On
77594,2,2021-11-13 06:17:36,32,On,2021-11-13 06:17:42,,,On
77595,2,2021-11-13 06:17:37,33,On,2021-11-13 06:17:43,,,On
77596,2,2021-11-13 06:17:39,31,On,2021-11-13 06:17:41,,,On
77597,2,2021-11-13 06:17:47,33,On,2021-11-13 06:17:50,,,On
77598,2,2021-11-13 06:17:48,32,On,2021-11-13 06:17:50,,,On
77599,2,2021-11-13 06:17:51,31,On,2021-11-13 06:17:56,,,On
77600,2,2021-11-13 06:17:57,33,On,2021-11-13 06:18:03,,,On
77601,2,2021-11-13 06:17:58,32,On,2021-11-13 06:18:03,,,On
77602,2,2021-11-13 06:18:04,31,On,2021-11-13 06:18:09,,,On
77603,1,2021-11-13 06:37:08,1,On,2021-11-13 09:46:51,,,On
77604,2,2021-11-13 06:37:16,37,Off,2021-11-13 06:37:16,,,Off
77605,1,2021-11-13 06:37:16,36,Off,2021-11-13 06:37:17,,,Off
77606,1,2021-11-13 06:37:22,5,On,2021-11-13 09:46:51,,,On
77607,1,2021-11-13 06:38:06,3,On,2021-11-13 09:46:51,,,On
77608,2,2021-11-13 06:38:06,8,On,2021-11-13 09:46:51,,,On
77609,2,2021-11-13 06:38:14,35,On,2021-11-13 09:46:51,,,On
77610,2,2021-11-13 06:41:14,29,On,2021-11-13 07:49:40,,,On
77611,2,2021-11-13 07:49:40,30,Off,2021-11-13 07:52:01,,,Off
77612,2,2021-11-13 07:50:32,27,On,2021-11-13 07:50:34,,,On
77613,2,2021-11-13 07:52:01,29,On,2021-11-13 08:38:13,,,On
77614,2,2021-11-13 08:38:13,30,Off,2021-11-13 08:42:02,,,Off
77615,2,2021-11-13 08:42:02,29,On,2021-11-13 08:52:35,,,On
77616,2,2021-11-13 08:52:35,27,On,2021-11-13 08:52:36,,,On
77617,2,2021-11-13 08:52:35,30,Off,2021-11-13 08:54:57,,,Off
77618,2,2021-11-13 08:54:57,29,On,2021-11-13 09:35:20,,,On
77619,2,2021-11-13 09:35:20,30,Off,2021-11-13 09:37:42,,,Off
77620,2,2021-11-13 09:35:21,27,On,2021-11-13 09:35:21,,,On
77621,2,2021-11-13 09:35:29,27,On,2021-11-13 09:35:37,,,On
77622,2,2021-11-13 09:37:42,29,On,2021-11-13 09:43:03,,,On
77623,2,2021-11-13 09:43:03,30,Off,2021-11-13 09:53:06,,,Off
77624,1,2021-11-13 09:46:51,2,Off,2021-11-13 09:49:12,,,Off
77625,1,2021-11-13 09:46:51,4,Off,2021-11-13 09:49:58,,,Off
77626,2,2021-11-13 09:46:51,9,Off,2021-11-13 09:49:59,,,Off
77627,1,2021-11-13 09:46:51,36,Off,2021-11-13 09:46:52,,,Off
77628,1,2021-11-13 09:49:12,1,On,2021-11-13 15:16:46,,,On
77629,2,2021-11-13 09:49:14,37,Off,2021-11-13 09:49:14,,,Off
77630,1,2021-11-13 09:49:14,5,On,2021-11-13 13:02:41,,,On
77631,1,2021-11-13 09:49:58,3,On,2021-11-13 13:02:41,,,On
77632,2,2021-11-13 09:49:59,8,On,2021-11-13 13:02:41,,,On
77633,2,2021-11-13 09:50:07,35,On,2021-11-13 13:02:41,,,On
77634,2,2021-11-13 09:53:06,29,On,2021-11-13 11:49:43,,,On
77635,2,2021-11-13 11:49:43,30,Off,2021-11-13 11:54:43,,,Off
77636,2,2021-11-13 11:54:43,29,On,2021-11-13 13:00:05,,,On
77637,2,2021-11-13 13:00:05,30,Off,2021-11-13 13:08:28,,,Off
77638,0,2021-11-13 13:02:41,0,On,2021-11-13 13:04:35,,,On
77639,2,2021-11-13 13:02:41,9,Off,2021-11-13 13:05:20,,,Off
77640,1,2021-11-13 13:02:41,4,Off,2021-11-13 13:05:20,,,Off
77641,1,2021-11-13 13:04:34,36,Off,2021-11-13 13:04:35,,,Off
77642,1,2021-11-13 13:04:36,5,On,2021-11-13 14:41:53,,,On
77643,1,2021-11-13 13:05:20,3,On,2021-11-13 14:41:53,,,On
77644,2,2021-11-13 13:05:20,8,On,2021-11-13 14:29:54,,,On
77645,2,2021-11-13 13:05:28,35,On,2021-11-13 14:39:53,,,On
77646,2,2021-11-13 13:08:28,29,On,2021-11-13 14:26:54,,,On
77647,2,2021-11-13 14:26:54,30,Off,2021-11-13 15:28:21,,,Off
77648,1,2021-11-13 14:29:53,36,Off,2021-11-13 14:29:54,,,Off
77649,1,2021-11-13 14:29:53,38,On,2021-11-13 14:41:53,,,On
77650,2,2021-11-13 14:29:54,9,Off,2021-11-13 15:25:14,,,Off
77651,2,2021-11-13 14:39:53,39,On,2021-11-13 15:25:14,,,On
77652,1,2021-11-13 14:41:53,4,Off,2021-11-13 15:25:14,,,Off
77653,1,2021-11-13 15:16:46,2,Off,2021-11-13 15:23:42,,,Off
77654,2,2021-11-13 15:17:08,31,On,2021-11-13 15:17:14,,,On
77655,2,2021-11-13 15:17:30,32,On,2021-11-13 15:17:34,,,On
77656,2,2021-11-13 15:17:38,31,On,2021-11-13 15:17:38,,,On
77657,2,2021-11-13 15:17:46,33,On,2021-11-13 15:17:46,,,On
77658,2,2021-11-13 15:17:55,35,On,2021-11-13 15:18:17,,,On
77659,2,2021-11-13 15:18:28,32,On,2021-11-13 15:18:32,,,On
77660,2,2021-11-13 15:18:41,33,On,2021-11-13 15:18:42,,,On
77661,2,2021-11-13 15:18:51,35,On,2021-11-13 15:19:09,,,On
77662,2,2021-11-13 15:19:23,33,On,2021-11-13 15:19:26,,,On
77663,2,2021-11-13 15:19:30,31,On,2021-11-13 15:19:30,,,On
77664,2,2021-11-13 15:19:37,32,On,2021-11-13 15:19:39,,,On
77665,2,2021-11-13 15:19:52,35,On,2021-11-13 15:22:35,,,On
77666,2,2021-11-13 15:22:43,33,On,2021-11-13 15:22:46,,,On
77667,2,2021-11-13 15:22:48,31,On,2021-11-13 15:22:49,,,On
77668,2,2021-11-13 15:22:56,32,On,2021-11-13 15:22:59,,,On
77669,2,2021-11-13 15:23:06,35,On,2021-11-13 15:23:24,,,On
77670,1,2021-11-13 15:23:42,1,On,2021-11-13 19:40:50,,,On
77671,1,2021-11-13 15:24:30,5,On,2021-11-13 19:37:34,,,On
77672,1,2021-11-13 15:25:14,3,On,2021-11-13 19:37:34,,,On
77673,2,2021-11-13 15:25:14,8,On,2021-11-13 19:34:21,,,On
77674,2,2021-11-13 15:25:22,35,On,2021-11-13 19:37:35,,,On
77675,2,2021-11-13 15:28:21,29,On,2021-11-13 15:55:21,,,On
77676,2,2021-11-13 15:55:21,30,Off,2021-11-13 15:57:42,,,Off
77677,2,2021-11-13 15:55:21,27,On,2021-11-13 15:55:21,,,On
77678,2,2021-11-13 15:55:30,27,On,2021-11-13 15:55:37,,,On
77679,2,2021-11-13 15:57:42,29,On,2021-11-13 16:35:36,,,On
77680,2,2021-11-13 16:35:36,30,Off,2021-11-13 16:37:57,,,Off
77681,2,2021-11-13 16:35:36,27,On,2021-11-13 16:35:37,,,On
77682,2,2021-11-13 16:37:57,29,On,2021-11-13 16:49:02,,,On
77683,2,2021-11-13 16:49:02,30,Off,2021-11-13 16:51:24,,,Off
77684,2,2021-11-13 16:49:03,27,On,2021-11-13 16:49:06,,,On
77685,2,2021-11-13 16:49:13,27,On,2021-11-13 16:49:19,,,On
77686,2,2021-11-13 16:51:24,29,On,2021-11-13 17:25:12,,,On
77687,2,2021-11-13 17:25:12,30,Off,2021-11-13 17:30:12,,,Off
77688,2,2021-11-13 17:30:12,29,On,2021-11-13 17:34:20,,,On
77689,2,2021-11-13 17:34:20,30,Off,2021-11-13 17:36:41,,,Off
77690,2,2021-11-13 17:34:20,27,On,2021-11-13 17:34:23,,,On
77691,2,2021-11-13 17:34:37,27,On,2021-11-13 17:34:39,,,On
77692,2,2021-11-13 17:34:47,27,On,2021-11-13 17:34:49,,,On
77693,2,2021-11-13 17:36:41,29,On,2021-11-13 19:11:51,,,On
77694,2,2021-11-13 19:11:51,27,On,2021-11-13 19:12:09,,,On
77695,2,2021-11-13 19:11:51,30,Off,2021-11-13 19:14:13,,,Off
77696,2,2021-11-13 19:12:18,27,On,2021-11-13 19:13:03,,,On
77697,2,2021-11-13 19:14:13,29,On,2021-11-13 19:30:12,,,On
77698,2,2021-11-13 19:30:12,30,Off,2021-11-13 19:46:28,,,Off
77699,1,2021-11-13 19:34:21,36,Off,2021-11-13 19:34:21,,,Off
77700,1,2021-11-13 19:34:21,38,On,2021-11-13 19:40:50,,,On
77701,2,2021-11-13 19:34:21,9,Off,2021-11-13 19:43:21,,,Off
77702,1,2021-11-13 19:34:25,36,Off,2021-11-13 19:34:25,,,Off
77703,1,2021-11-13 19:37:34,4,Off,2021-11-13 19:43:21,,,Off
77704,0,2021-11-13 19:37:34,0,On,2021-11-13 19:40:47,,,On
77705,1,2021-11-13 19:40:47,36,Off,2021-11-13 19:40:47,,,Off
77706,1,2021-11-13 19:40:50,2,Off,2021-11-13 19:41:58,,,Off
77707,1,2021-11-13 19:41:58,1,On,2021-11-13 23:43:53,,,On
77708,1,2021-11-13 19:42:36,5,On,2021-11-13 23:43:48,,,On
77709,1,2021-11-13 19:43:21,3,On,2021-11-13 23:43:48,,,On
77710,2,2021-11-13 19:43:21,8,On,2021-11-13 23:31:49,,,On
77711,2,2021-11-13 19:43:29,35,On,2021-11-13 23:41:48,,,On
77712,2,2021-11-13 19:46:28,29,On,2021-11-13 21:43:11,,,On
77713,2,2021-11-13 21:43:11,30,Off,2021-11-13 21:48:12,,,Off
77714,2,2021-11-13 21:48:12,29,On,2021-11-13 23:31:48,,,On
77715,2,2021-11-13 23:31:48,30,Off,,,,Off
77716,1,2021-11-13 23:31:48,36,Off,2021-11-13 23:31:49,,,Off
77717,1,2021-11-13 23:31:48,38,On,2021-11-13 23:43:48,,,On
77718,2,2021-11-13 23:31:49,9,Off,,,,Off
77719,2,2021-11-13 23:41:48,39,On,,,,On
77720,1,2021-11-13 23:43:48,4,Off,,,,Off
77721,1,2021-11-13 23:43:53,2,Off,2021-11-13 23:46:12,,,Off
77722,2,2021-11-13 23:44:01,31,On,2021-11-13 23:44:02,,,On
77723,2,2021-11-13 23:44:19,32,On,2021-11-13 23:44:21,,,On
77724,2,2021-11-13 23:44:34,33,On,2021-11-13 23:44:35,,,On
77725,2,2021-11-13 23:44:46,35,On,2021-11-13 23:44:59,,,On
77726,2,2021-11-13 23:45:10,31,On,2021-11-13 23:45:11,,,On
77727,2,2021-11-13 23:45:39,35,On,2021-11-13 23:45:43,,,On
77728,2,2021-11-13 23:45:50,31,On,2021-11-13 23:45:51,,,On
77729,1,2021-11-13 23:46:12,1,On,,,,On
77730,1,2021-11-13 23:50:54,1,On,2021-11-13 23:51:12,,,On
77731,1,2021-11-13 23:50:54,4,Off,,,,Off
77732,2,2021-11-13 23:50:54,7,Off,,,,Off
77733,2,2021-11-13 23:50:54,9,Off,,,,Off
77734,2,2021-11-13 23:50:54,30,Off,,,,Off
77735,1,2021-11-13 23:51:09,36,Off,2021-11-13 23:51:10,,,Off
77736,1,2021-11-13 23:51:12,2,Off,2021-11-13 23:54:02,,,Off
77737,1,2021-11-13 23:54:02,1,On,,,,On
77738,1,2021-11-14 06:14:52,1,On,2021-11-14 06:32:39,,,On
77739,1,2021-11-14 06:14:52,4,Off,2021-11-14 06:36:37,,,Off
77740,2,2021-11-14 06:14:52,7,Off,,,,Off
77741,2,2021-11-14 06:14:52,9,Off,2021-11-14 06:36:37,,,Off
77742,2,2021-11-14 06:14:52,30,Off,2021-11-14 06:39:45,,,Off
77743,2,2021-11-14 06:31:03,37,Off,2021-11-14 06:31:04,,,Off
77744,1,2021-11-14 06:32:39,2,Off,2021-11-14 06:35:44,,,Off
77745,2,2021-11-14 06:32:41,31,On,2021-11-14 06:32:43,,,On
77746,2,2021-11-14 06:32:45,32,On,2021-11-14 06:32:50,,,On
77747,2,2021-11-14 06:32:46,33,On,2021-11-14 06:32:49,,,On
77748,2,2021-11-14 06:32:51,31,On,2021-11-14 06:32:53,,,On
77749,2,2021-11-14 06:32:55,33,On,2021-11-14 06:32:59,,,On
77750,2,2021-11-14 06:32:55,32,On,2021-11-14 06:32:59,,,On
77751,2,2021-11-14 06:33:01,31,On,2021-11-14 06:33:03,,,On
77752,2,2021-11-14 06:33:05,35,On,2021-11-14 06:33:08,,,On
77753,2,2021-11-14 06:33:15,33,On,2021-11-14 06:33:19,,,On
77754,2,2021-11-14 06:33:16,32,On,2021-11-14 06:33:18,,,On
77755,2,2021-11-14 06:33:21,31,On,2021-11-14 06:33:25,,,On
77756,2,2021-11-14 06:33:27,35,On,2021-11-14 06:33:30,,,On
77757,2,2021-11-14 06:33:32,32,On,2021-11-14 06:33:37,,,On
77758,2,2021-11-14 06:33:33,33,On,2021-11-14 06:33:36,,,On
77759,2,2021-11-14 06:33:41,31,On,2021-11-14 06:33:44,,,On
77760,2,2021-11-14 06:34:49,31,On,2021-11-14 06:34:53,,,On
77761,1,2021-11-14 06:35:44,1,On,2021-11-14 06:35:47,,,On
77762,1,2021-11-14 06:35:47,2,Off,2021-11-14 06:35:51,,,Off
77763,1,2021-11-14 06:35:51,1,On,2021-11-14 07:34:34,,,On
77764,1,2021-11-14 06:35:53,5,On,2021-11-14 07:34:34,,,On
77765,1,2021-11-14 06:36:37,3,On,2021-11-14 07:34:34,,,On
77766,2,2021-11-14 06:36:37,8,On,2021-11-14 07:34:34,,,On
77767,2,2021-11-14 06:36:45,35,On,2021-11-14 07:34:34,,,On
77768,2,2021-11-14 06:39:45,29,On,2021-11-14 07:32:02,,,On
77769,2,2021-11-14 07:32:02,30,Off,2021-11-14 07:40:18,,,Off
77770,1,2021-11-14 07:34:34,2,Off,2021-11-14 07:36:24,,,Off
77771,1,2021-11-14 07:34:34,4,Off,2021-11-14 07:37:11,,,Off
77772,2,2021-11-14 07:34:34,9,Off,2021-11-14 07:37:11,,,Off
77773,1,2021-11-14 07:34:34,36,Off,2021-11-14 07:34:34,,,Off
77774,1,2021-11-14 07:36:24,1,On,,,,On
77775,1,2021-11-14 07:36:26,36,Off,2021-11-14 07:36:26,,,Off
77776,1,2021-11-14 07:36:27,5,On,2021-11-14 11:57:25,,,On
77777,1,2021-11-14 07:37:11,3,On,2021-11-14 11:57:25,,,On
77778,2,2021-11-14 07:37:11,8,On,2021-11-14 11:45:25,,,On
77779,2,2021-11-14 07:37:19,35,On,2021-11-14 11:55:25,,,On
77780,2,2021-11-14 07:40:18,29,On,2021-11-14 07:57:24,,,On
77781,2,2021-11-14 07:57:24,27,On,2021-11-14 07:57:28,,,On
77782,2,2021-11-14 07:57:24,30,Off,2021-11-14 07:59:45,,,Off
77783,2,2021-11-14 07:59:45,29,On,2021-11-14 08:03:26,,,On
77784,2,2021-11-14 08:03:26,27,On,2021-11-14 08:03:33,,,On
77785,2,2021-11-14 08:03:26,30,Off,2021-11-14 08:05:47,,,Off
77786,2,2021-11-14 08:03:41,27,On,2021-11-14 08:04:02,,,On
77787,2,2021-11-14 08:05:47,29,On,2021-11-14 09:37:16,,,On
77788,2,2021-11-14 09:37:16,30,Off,2021-11-14 09:42:15,,,Off
77789,2,2021-11-14 09:42:15,29,On,2021-11-14 09:46:13,,,On
77790,2,2021-11-14 09:46:13,27,On,2021-11-14 09:46:19,,,On
77791,2,2021-11-14 09:46:13,30,Off,2021-11-14 09:48:34,,,Off
77792,2,2021-11-14 09:48:34,29,On,2021-11-14 10:23:52,,,On
77793,2,2021-11-14 10:23:52,30,Off,2021-11-14 10:24:04,,,Off
77794,2,2021-11-14 10:24:04,29,On,2021-11-14 10:33:02,,,On
77795,2,2021-11-14 10:33:02,27,On,2021-11-14 10:33:09,,,On
77796,2,2021-11-14 10:33:02,30,Off,2021-11-14 10:35:24,,,Off
77797,2,2021-11-14 10:33:17,27,On,2021-11-14 10:34:29,,,On
77798,2,2021-11-14 10:35:24,29,On,2021-11-14 10:45:17,,,On
77799,2,2021-11-14 10:45:17,30,Off,2021-11-14 10:47:38,,,Off
77800,2,2021-11-14 10:45:17,27,On,2021-11-14 10:45:22,,,On
77801,2,2021-11-14 10:47:38,29,On,2021-11-14 11:04:06,,,On
77802,2,2021-11-14 11:04:06,27,On,2021-11-14 11:05:15,,,On
77803,2,2021-11-14 11:04:06,30,Off,2021-11-14 11:06:28,,,Off
77804,2,2021-11-14 11:06:28,29,On,2021-11-14 11:09:21,,,On
77805,2,2021-11-14 11:09:21,30,Off,2021-11-14 11:11:42,,,Off
77806,2,2021-11-14 11:09:21,27,On,2021-11-14 11:09:22,,,On
77807,2,2021-11-14 11:09:37,27,On,2021-11-14 11:09:43,,,On
77808,2,2021-11-14 11:10:01,27,On,2021-11-14 11:10:04,,,On
77809,2,2021-11-14 11:10:13,27,On,2021-11-14 11:10:13,,,On
77810,2,2021-11-14 11:11:42,29,On,2021-11-14 11:42:39,,,On
77811,2,2021-11-14 11:42:39,30,Off,,,,Off
77812,1,2021-11-14 11:45:25,38,On,2021-11-14 11:57:25,,,On
77813,2,2021-11-14 11:45:25,9,Off,,,,Off
77814,2,2021-11-14 11:55:25,39,On,,,,On
77815,1,2021-11-14 11:57:25,4,Off,,,,Off
77816,1,2021-11-15 06:06:15,1,On,2021-11-15 06:10:16,,,On
77817,1,2021-11-15 06:06:15,4,Off,,,,Off
77818,2,2021-11-15 06:06:15,7,Off,,,,Off
77819,2,2021-11-15 06:06:15,9,Off,,,,Off
77820,2,2021-11-15 06:06:15,30,Off,,,,Off
77821,1,2021-11-15 06:10:16,2,Off,,,,Off
77822,2,2021-11-15 06:10:55,31,On,2021-11-15 06:11:07,,,On
